Timestamp,/_Config/Curves/DISTANCE,/_Config/Lines/DISTANCE,/_Config/LineTest/DISTANCE,/_Status/activeOpMode,/_Status/activeOpModeStatus,/_Status/available,/_Status/batteryVoltage,/_Status/enabled,/_Status/errorMessage,/_Status/warningMessage,applied voltage,battery voltage,current amps,duty cycle,loop time ms,position ticks,RUNNING,timestamp seconds,velocity from position ticks,velocity radians per second,zero power behavior
71.63100004196167,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.27,12.266,0.612,1,9.112542000000001,50647,true,24.477329459,2523.993853745749,43.89712362680211,"null"
71.63899993896484,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.266,12.275,0.5720000000000001,1,8.219460000000002,50670,true,24.485548919000003,2798.237353792098,43.89712362680211,"null"
71.6470000743866,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.275,12.275,0.539,1,7.966584,50692,true,24.493515503,2761.5349314084933,44.552304576455874,"null"
71.65499997138977,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.279,0.539,1,8.226167000000002,50714,true,24.50174167,2674.3925816239807,44.87989505128275,"null"
71.66400003433228,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.279,0.528,1,8.654043,50738,true,24.510395713,2773.2702506793644,44.87989505128275,"null"
71.67199993133545,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.284,0.499,1,8.687001,50762,true,24.519082714000003,2762.7486171579812,44.87989505128275,"null"
71.68099999427795,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.284,0.492,1,8.164917,50784,true,24.527247631,2694.4548242192786,45.53507600093652,"null"
71.68899989128113,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.284,0.481,1,8.192334,50807,true,24.535439965000002,2807.5027214466595,45.53507600093652,"null"
71.69899988174438,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.284,0.481,1,8.031043,50831,true,24.543471008,2988.403872323931,45.20748552610964,"null"
71.70799994468689,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.288,12.288,0.466,1,10.278917,50857,true,24.553749925,2529.4493573593404,45.20748552610964,"null"
71.71600008010864,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.284,0.466,1,9.047501,50883,true,24.562797426000003,2873.7217050321406,45.20748552610964,"null"
71.7260000705719,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.27,12.27,0.484,1,8.152959000000001,50906,true,24.570950385000003,2821.0616538118243,44.87989505128275,"null"
71.73399996757507,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.284,0.488,1,9.921626000000002,50932,true,24.580872011,2620.538206136776,45.20748552610964,"null"
71.74199986457825,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.292,12.292,0.466,1,7.763293,50955,true,24.588635304,2962.6603040745727,45.20748552610964,"null"
71.7519998550415,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.284,0.462,1,10.712626000000002,50983,true,24.59934793,2613.738218808348,45.20748552610964,"null"
71.7590000629425,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.279,0.466,1,7.445959,51004,true,24.606793889000002,2820.3217342453804,45.20748552610964,"null"
71.76699995994568,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.279,0.47300000000000003,1,7.374501,51025,true,24.614168390000003,2847.650302033995,45.53507600093652,"null"
71.77499985694885,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.279,0.47300000000000003,1,7.766209000000001,51046,true,24.621934599000003,2704.022000953103,45.53507600093652,"null"
71.7829999923706,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.279,0.459,1,8.165792,51069,true,24.630100391000003,2816.6281972403904,45.20748552610964,"null"
71.78999996185303,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.288,0.444,1,7.515960000000001,51090,true,24.637616351000002,2794.054252550572,45.53507600093652,"null"
71.7979998588562,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.288,12.279,0.459,1,7.702917,51111,true,24.645319268,2726.2399426087545,45.53507600093652,"null"
71.80599999427795,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.279,0.459,1,7.475126,51132,true,24.652794394,2809.3171941181995,45.53507600093652,"null"
71.81299996376038,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.279,12.279,0.466,1,7.798292,51153,true,24.660592686,2692.897367782586,45.20748552610964,"null"
71.82599997520447,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.284,0.47700000000000004,1,7.613084000000001,51176,true,24.66820577,3021.1147020051267,45.53507600093652,"null"
71.83500003814697,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.284,12.284,0.451,1,12.751377000000002,51210,true,24.680957147,2666.3786977673076,45.53507600093652,"null"
71.8420000076294,48,48,48,"Measure Motor Kinematics","RUNNING",true,12.349,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.288,12.288,0.43,1,8.73075,51234,true,24.689687897000002,2748.9047332703376,45.53507600093652,"null"
